Paguyuban Puri Bunga 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laporan Kinerja Keuangan Tahun 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JURNAL HARIAN PURI BUNGA 2 TAHUN 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No.,Tanggal,Month,SD,MS BYR,ACC,ACC NAME,URAIAN TRANSAKSI,Blok,Dr,Cr,Saldo,Cek Saldo RK,Cek Saldo Kas,Selisih,,,,,,,,,,,,,,
268,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
269,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
270,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
271,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
272,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
273,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
274,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
275,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
276,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
277,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
278,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
279,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
280,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
281,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
282,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
283,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
284,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
285,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
286,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
287,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
288,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
289,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
290,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
291,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
292,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
293,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
294,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
295,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
296,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
297,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
298,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
299,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
300,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
301,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
302,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
303,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
304,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
305,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
306,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
307,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
308,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
309,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
310,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
311,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
312,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
313,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
314,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
315,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
316,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
317,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
318,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
319,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
320,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
321,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
322,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
323,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
324,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
325,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
326,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
327,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
328,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
329,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
330,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
331,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
332,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
333,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
334,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
335,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
336,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
337,,1,5,,,0,,,,,504000,,,,,,,,,,,,,,,,,
